"sku","storeid","cost","retail","sksinfo.zero"
"4909695","7304","14.34","39.00",0
"5532636","2409","2.35","6.00",0
"3279998","5604","18.00","38.00",0
"7730021","7602","9.60","19.25",0
"9989249","4902","62.50","125.00",0
"9224805","4209","19.06","27.00",0
"4500417","7407","17.25","27.00",0
"2469334","5002","4.10","5.00",0
"5760636","1507","11.40","34.00",0
"747088","3602","5.67","20.00",0
"1584042","1003","23.50","12.25",1
"5067473","5503","72.50","145.00",0
"4549489","1304","18.00","45.00",0
"4579542","2402","1.90","6.00",0
"4378697","3204","8.80","24.00",0
"1720800","4004","6.35","3.50",0
"7710306","8803","10.00","28.00",0
"210839","4309","8.00","18.00",0
"737626","2807","4.32","10.00",0
"9978685","509","13.18","27.00",0
"6919715","1403","40.00","89.00",1
"8168871","8902","14.00","29.00",1
"5888145","2407","31.50","32.00",0
"9500219","5604","42.50","85.00",0
"2747900","2009","9.00","13.99",0
"8768849","307","1.45","4.02",0
"2109955","4103","24.03","64.00",0
"9911567","3307","14.13","40.00",0
"3019566","8204","12.50","36.00",0
"7046988","4703","16.36","10.00",0
"5290408","504","13.60","34.00",0
"5233525","6302","1.70","1.13",0
"2000115","7007","23.00","17.25",0
"8319803","4402","40.28","49.99",0
"7426175","302","8.38","5.50",0
"4117169","2602","14.50","10.00",0
"4659404","2303","5.00","15.00",0
"3839439","6402","14.00","24.00",0
"2534386","7702","17.25","38.00",0
"210863","9302","42.75","100.00",0
"4798664","704","19.80","37.13",0
"2307096","909","6.75","8.00",0
"3749632","4607","21.15","49.00",0
"5660069","2304","10.78","32.00",0
"3421791","703","3.36","4.00",0
"8830333","4804","11.00","8.00",0
"5966079","5403","3.36","4.00",0
"520290","6902","4.65","9.99",0
"2109481","9204","15.00","39.00",1
"8571067","1707","16.65","45.00",0
"6709791","3004","7.74","28.00",0
"503653","8209","24.99","16.75",0
"2418481","2603","26.00","9.99",1
"3637280","7304","12.50","5.99",0
"8700854","4202","10.00","24.00",0
"6712580","1609","10.00","24.00",0
"8070296","8607","35.75","85.00",0
"2618777","2603","19.40","42.00",0
"2701077","1807","11.00","40.00",0
"4247420","8402","16.50","17.50",0
"6822574","5304","12.48","29.00",0
"8600149","4702","52.07","129.00",0
"4190812","8607","33.20","79.00",0
"4328503","3109","25.50","16.50",0
"1406236","802","8.00","11.00",0
"3436578","209","9.30","15.50",0
"8434897","3304","5.40","7.50",0
"3519099","5402","9.50","6.50",0
"6479840","1304","7.80","13.00",0
"4136618","3307","1.80","3.00",0
"4811930","7404","16.27","44.00",0
"4506611","8702","16.75","9.75",0
"4108127","6503","10.50","9.99",0
"3697418","8703","13.74","32.00",0
"8666916","303","10.00","7.25",0
"7194418","3809","8.25","6.00",0
"4370365","404","33.50","59.99",1
"437426","6004","32.50","32.50",0
"9280344","2807","8.00","20.00",0
"2809323","9404","1.68","1.25",0
"4603991","6904","17.25","20.00",0
"2881681","4302","38.25","88.00",0
"3296927","809","17.29","14.99",0
"4818787","8902","13.50","29.00",0
"2897628","6002","7.20","4.50",0
"3521306","407","70.00","229.00",0
"4828231","4309","42.06","59.94",0
"2539029","8803","26.20","75.00",0
"9530010","3309","65.10","168.00",0
"8347522","2102","6.00","3.75",0
"2967998","2303","7.68","9.00",0
"9547976","9302","30.00","49.99",1
"990165","1402","7.45","20.00",0
"1319020","9603","14.00","9.75",0
"3877128","3709","12.15","36.00",0
"9489618","2207","22.00","29.00",0
"249727","7104","89.10","198.00",0
"3446549","3009","26.95","64.00",0
"7991404","603","11.75","30.00",0
"3420960","609","13.75","28.00",0
"6290256","3207","30.82","79.00",0
"5598921","4107","7.50","8.00",0
"2847641","4003","17.25","19.99",0
"9527560","7407","35.75","21.25",0
"8278439","6002","22.00","12.00",0
"1009528","204","26.00","59.00",1
"2739062","2204","7.90","12.50",0
"6886081","2109","21.92","13.75",0
"6516413","2602","31.00","16.00",0
"2251130","4409","41.39","89.00",0
"1179414","604","4.70","14.00",0
"9490112","3702","11.50","30.00",0
"9270033","2804","20.66","59.00",0
"9798619","9709","12.50","8.50",0
"4098180","8204","16.36","20.00",0
"1690215","102","15.50","49.00",0
"4430713","502","34.20","78.00",0
"2068723","5302","25.00","27.00",0
"6938702","8603","20.93","56.00",0
"7797749","6402","20.50","25.00",0
"7618601","4407","5.59","11.00",0
"9680669","9302","13.28","29.50",0
"7190526","6009","15.00","32.00",0
"2003923","2502","6.00","8.00",0
"3467628","1909","20.50","25.00",0
"6404660","2407","5.64","17.50",0
"821542","907","25.03","55.00",0
"2381127","2602","10.50","39.00",0
"469407","4804","25.20","42.00",0
"9521926","7704","22.09","59.00",0
"9980408","6402","19.20","48.00",0
"2728826","909","36.00","73.50",0
"5901091","3902","17.50","49.00",0
"887928","9204","13.75","18.00",0
"7698832","9402","6.10","3.75",0
"4290162","902","16.50","29.99",0
"2829519","1602","3.28","8.00",0
"9257324","9103","165.00","395.00",0
"7198427","5103","32.50","32.50",0
"1299815","3309","10.75","24.50",0
"2969323","5903","5.88","3.50",0
"2251917","307","5.87","39.50",0
"1891572","7904","6.55","16.00",0
"2640669","8902","13.28","29.50",0
"3866947","1103","7.75","5.00",0
"6266708","9209","10.77","13.50",0
"6243619","2704","64.50","120.00",0
"3348849","5302","9.52","14.00",0
"3187352","1203","11.00","29.00",0
"9360803","5002","20.93","56.00",0
"7009262","402","32.50","65.00",0
"3549685","2804","12.00","32.00",0
"8409349","9302","19.00","12.00",0
"307925","3603","11.20","10.00",0
"1821439","8503","15.50","39.00",0
"4449058","502","10.00","24.00",0
"860073","1509","25.40","78.00",0
"2793996","7004","13.20","22.00",0
"2959143","5502","33.00","55.00",0
"277393","603","36.50","79.00",1
"9289572","6104","7.50","8.00",0
"6798435","802","39.75","59.62",0
"7969559","5103","1.50","6.00",0
"9407903","1807","10.25","14.00",0
"8629791","6109","12.24","36.00",0
"1399522","9709","9.80","38.00",0
"5120173","4902","28.00","69.00",0
"7077254","5704","15.40","39.00",0
"1339211","2907","17.25","27.00",0
"6547040","5302","28.50","19.50",0
"9770884","7007","11.50","36.00",0
"2577170","1103","16.25","9.12",0
"2097381","3303","17.15","19.50",1
"8891303","1203","8.50","19.00",0
"3728220","4202","9.50","14.00",0
"840685","5803","8.80","22.00",0
"4677481","2609","32.50","32.50",0
"4484152","6204","4.75","6.25",0
"9799411","9209","12.75","36.00",0
"6137683","9504","21.60","33.75",0
"5798429","1509","29.75","29.75",0
"377952","809","17.50","19.50",1
"3627745","2307","36.25","36.25",0
"7890567","509","3.50","10.00",0
"7107413","3607","10.25","10.00",0
"6267903","7007","36.00","24.50",0
"7817350","303","27.00","14.00",0
"5890182","6604","19.00","49.00",0
"9421256","8403","16.00","35.00",0
"1299351","902","35.50","19.75",1
"819019","509","8.00","12.00",0
"1109712","4502","11.75","25.00",0
"886385","502","11.15","30.00",0
"339240","5704","22.00","49.00",1
"4297018","9409","7.25","4.75",0
"228737","8209","8.25","13.99",0
"9054463","4507","33.25","70.00",0
"4089880","5802","25.00","17.25",1
"6207924","9402","19.80","12.37",0
"6160562","7303","20.15","54.00",0
"4690198","504","30.50","65.00",0
"1651799","9304","20.15","54.00",0
"7328480","4407","24.75","24.75",0
"8620209","2504","42.50","85.00",0
"2389573","3704","5.00","15.00",0
"5848065","1402","24.00","48.00",0
"3039874","2007","47.00","98.00",0
"3169772","9409","2.80","8.00",0
"7720120","6604","6.40","17.00",0
"2067941","1502","16.00","25.50",0
"7619522","5303","24.70","19.50",0
"9070465","7402","15.77","45.00",0
"7224615","3602","52.50","105.00",0
"2389282","609","32.50","65.00",0
"8906678","1402","2.10","1.50",0
"9431828","4704","34.75","69.50",0
"2457952","4207","7.55","9.00",0
"4027299","1104","7.00","9.00",0
"2489595","5404","6.30","4.50",0
"358390","3307","13.50","7.50",0
"2719369","107","33.00","22.50",0
"8559670","603","40.27","45.00",0
"8191798","8404","18.21","39.00",0
"3269520","5303","9.00","10.00",0
"331110","1107","83.50","199.00",0
"1808272","4503","36.00","60.00",0
"2671435","3409","11.00","39.50",0
"8338443","2104","1.68","2.50",0
"5541029","609","13.60","34.00",0
"460236","4202","18.35","39.00",0
"9607473","2704","32.50","32.50",0
"2639518","9804","28.95","46.23",0
"8549064","7102","31.50","69.00",1
"3149905","6102","41.00","89.00",1
"9809328","4804","7.70","22.00",0
"5469391","9909","1.76","3.00",0
"5877653","4103","2.00","1.99",0
"4248340","3702","10.00","5.00",0
"3906582","2309","15.00","25.00",0
"2851268","9704","65.00","139.00",0
"1121276","409","29.00","59.50",0
"6550228","4102","21.38","59.00",0
"3611489","1909","5.50","28.00",0
"8820646","1002","28.59","17.25",0
"2081533","8602","6.50","15.00",0
"8409349","8402","19.00","12.00",0
"1740172","6604","1.65","6.00",0
"9317548","1009","23.00","24.50",1
"9730563","6203","23.00","48.00",0
"5270928","7304","16.80","40.00",0
"3767714","2409","7.75","16.50",0
"591410","102","2.10","6.00",0
"199803","409","10.85","28.00",0
"997945","5603","12.00","20.00",0
"29704","5504","40.50","90.00",0
"737626","7103","4.32","10.00",0
"8814307","4504","9.20","19.50",0
"2317354","2409","14.34","19.50",0
"1146327","802","44.00","43.75",0
"3216804","6004","10.00","7.99",0
"8356695","2404","16.00","20.00",0
"8291296","5402","12.00","44.00",0
"4903940","4303","9.00","10.00",0
"3318880","2607","19.00","22.00",0
"6989241","8102","17.60","35.25",0
"5871229","2809","47.97","119.00",0
"7410367","8407","33.50","79.00",1
"8167903","203","11.00","15.00",0
"3798180","3802","18.70","19.99",0
"5067473","1807","72.50","145.00",0
"5989859","8002","11.25","24.50",0
"9969441","9704","10.80","18.00",0
"1151252","4607","17.75","39.00",0
"4178697","6704","39.77","66.33",0
"9149427","5104","1.10","1.25",0
"3068628","8709","1.45","1.50",0
"9090765","3003","12.00","34.00",0
"6348826","407","11.90","19.00",0
"8280192","304","8.50","24.00",0
"4790093","3909","16.00","44.00",0
"2140057","3202","7.95","20.00",0
"4091576","5303","38.70","89.00",0
"7768525","9603","44.75","89.50",0
"3590083","4104","10.88","19.99",0
"3579656","7807","3.60","12.00",0
"17612","7102","32.00","34.50",1
"2148679","2307","7.25","3.74",0
"5851351","2109","29.38","95.00",0
"2044386","507","17.25","27.00",0
"5541194","2307","34.50","69.00",0
"2087841","8603","8.50","6.00",0
"37519","6209","8.19","6.50",0
"3628247","4902","70.00","44.75",0
"700024","302","4.50","18.00",0
"5018336","4802","17.50","17.50",0
"5628517","7907","10.80","6.00",0
"5841245","3504","26.50","69.00",0
"4939391","1104","8.57","32.00",0
"8847202","2807","12.85","19.75",0
"2358339","8404","22.25","47.00",0
"3339021","2303","16.84","39.00",0
"4674428","4409","5.25","17.50",0
"4799522","3807","18.60","16.00",0
"9919485","4207","21.00","22.00",0
"401474","3502","32.00","69.00",0
"4018353","7703","31.13","21.25",0
"6799301","1203","42.50","85.00",0
"4758698","2407","31.57","39.50",0
"8958562","1009","4.50","9.99",0
"1780561","9103","12.50","29.00",0
"4897305","8902","30.00","17.25",0
"2444276","4209","4.00","8.00",0
"8331957","3609","21.00","59.00",0
"2431470","3307","18.00","59.50",0
"8261408","6604","13.00","34.00",0
"9418924","3902","7.20","6.00",0
"6776869","3802","39.36","24.50",0
"8378510","3109","7.20","4.75",0
"2641916","304","29.84","69.00",0
"1779052","3607","1.68","2.50",0
"8671149","203","17.50","48.00",0
"4889308","1904","175.00","397.50",0
"2729323","8309","1.68","1.25",0
"2330904","4404","1.60","6.00",0
"1977756","1403","14.40","7.99",0
"4960059","3103","28.80","64.00",0
"6579241","7004","38.00","38.00",0
"1257607","2307","22.55","28.00",0
"4187766","2207","9.66","14.00",0
"7581392","303","14.50","34.00",0
"7887626","3807","16.75","11.00",0
"619657","1509","26.40","68.00",0
"2391805","4503","11.00","29.00",0
"7767248","7602","17.00","9.75",0
"4739081","6004","12.50","27.50",0
"1262170","5504","26.00","59.99",1
"2782872","4103","11.60","7.50",0
"7374260","3607","2.10","6.00",0
"8836926","307","43.60","54.50",0
"4749831","3607","69.50","159.00",0
"294005","707","13.05","30.00",1
"4019857","2502","6.90","3.99",0
"1607645","4109","7.50","4.50",0
"8651296","5504","12.00","29.00",0
"9186782","3807","2.55","3.00",0
"7106285","1904","36.80","80.00",0
"3109504","507","19.80","45.00",0
"9379122","7707","8.00","9.99",0
"3598331","6903","16.00","9.75",0
"200753","4302","13.50","34.00",0
"2759275","1107","24.75","49.50",0
"5517432","3209","17.50","19.50",1
"5766462","8109","24.00","17.25",0
"3688358","4409","31.50","64.50",0
"1593770","3103","8.10","18.00",0
"9905","3202","1.94","1.00",0
"4550314","4303","11.90","34.00",0
"7927426","6402","32.50","32.50",0
"9730286","2007","14.75","22.50",0
"5488634","9209","10.95","6.50",0
"2200582","9402","18.21","49.00",0
"3850658","902","37.75","80.00",0
"9461721","402","44.75","89.50",0
"5443041","8409","9.00","20.00",0
"1210911","1707","2.00","7.00",0
"1670921","3403","9.20","18.50",0
"3191797","103","10.00","39.50",0
"1489383","9302","10.00","17.00",0
"4407410","6502","8.88","18.50",0
"8149089","604","8.00","10.00",0
"9148435","4409","28.75","44.62",0
"4520825","1202","89.00","188.00",0
"4428480","2207","6.00","14.00",0
"3271148","4502","27.50","80.00",0
"3147317","3202","20.00","30.00",0
"6160000","6404","42.75","90.00",0
"6118021","504","13.00","19.99",0
"9136710","9104","21.00","49.00",0
"6157993","309","21.15","22.50",0
"7797646","2007","10.12","11.50",0
"4857780","7103","37.00","19.75",1
"9009564","5904","20.15","54.00",0
"6681007","4607","12.05","28.00",0
"7992034","1602","21.00","44.00",0
"4980025","1709","15.50","39.00",0
"6688548","2503","9.00","6.00",0
"1990696","4107","11.00","32.00",0
"2161635","8302","9.75","32.00",0
"9849933","9409","275.00","187.00",0
"9418882","9002","24.00","24.50",1
"1999284","4907","24.80","24.88",0
"9917573","4102","9.00","20.00",0
"9861458","3704","10.40","39.50",0
"5058385","7702","288.00","207.00",1
"5859521","8002","19.00","24.00",0
"5040966","7304","11.10","18.50",0
"7164577","409","17.63","9.99",0
"5104155","3503","17.50","39.00",1
"5020204","1003","10.56","34.00",0
"5398837","3807","23.60","39.53",0
"4880628","1407","10.28","40.00",0
"697349","3507","2.80","7.00",0
"4029014","1707","54.18","32.25",0
"8970824","9204","19.00","49.00",0
"7608100","8602","8.50","6.00",0
"1790606","1602","6.50","20.00",0
"3438351","8302","28.50","19.50",0
"6557226","9503","14.00","40.00",0
"6560880","502","11.25","28.50",0
"8621436","9302","8.00","18.00",0
"1166562","4907","12.83","29.00",0
"281723","9302","42.50","85.00",0
"4306623","5304","18.30","30.50",0
"437957","5604","16.00","12.00",0
"5069809","7003","21.18","58.50",0
"6207437","2502","39.75","39.75",0
"2313723","509","3.37","8.50",1
"7101982","3102","15.75","42.00",0
"1818221","4202","12.00","12.00",0
"1518598","3103","7.00","12.50",0
"5957552","7702","12.00","7.25",0
"2560572","3007","13.00","28.00",0
"1469944","402","9.50","24.00",0
"2197733","9302","16.50","11.00",0
"5308108","3909","5.25","2.74",0
"3161121","4403","12.00","34.00",0
"3177553","2707","34.00","75.00",1
"1798514","5802","9.50","10.00",0
"2047749","2209","12.76","17.00",0
"2528055","9302","25.00","26.00",0
"5853291","4104","16.50","29.00",0
"3860237","1407","18.00","48.00",0
"731297","5102","18.50","44.00",0
"9489997","4404","15.75","39.00",0
"1511728","4103","8.10","20.00",0
"5126872","2202","31.60","19.75",0
"2168679","2402","7.00","6.49",0
"3448433","1402","42.50","42.50",0
"8736726","9706","19.65","42.00",0
"3729671","6204","14.34","39.00",0
"521689","7402","0.00","0.00",0
"1720062","6904","10.75","28.00",0
"3019988","3507","14.00","26.13",0
"2181708","9303","34.75","69.50",0
"4358818","4704","6.40","8.00",0
"2888221","1909","9.00","8.99",0
"4547735","5802","25.00","29.50",1
"7376751","9303","8.75","7.00",0
"598236","2702","29.00","17.00",0
"1966218","9209","32.25","34.25",0
"5317369","4207","7.50","12.50",0
"2741969","3002","42.50","85.00",0
"958403","1202","15.90","9.50",0
"8341479","2607","15.50","39.00",0
"250069","4202","3.50","7.00",0
"8548905","9704","5.00","5.00",0
"6468192","9209","14.00","14.00",0
"5656603","9404","22.00","27.50",0
"5898924","107","11.00","6.00",0
"2890892","4907","15.25","42.00",0
"9169793","2207","4.00","7.00",0
"8521918","809","14.34","39.00",0
"3853514","2204","19.80","33.00",0
"5268940","2504","2.55","3.50",0
"3066680","8002","10.83","8.50",0
"5079206","4707","17.75","25.00",0
"8504324","7102","29.75","29.75",0
"6767351","3102","10.46","7.25",0
"3348395","2304","23.50","7.99",0
"6651708","5502","32.50","65.00",0
"1369671","7502","14.00","12.25",1
"2779931","7503","15.50","39.00",0
"5874828","3007","19.57","39.00",0
"1350104","3403","13.11","38.00",0
"9737376","402","31.00","19.50",0
"8250178","2503","17.67","54.00",0
"919216","102","15.19","35.00",0
"3770312","1502","11.00","32.00",0
"5360151","1509","109.00","220.00",0
"5784408","8504","9.00","20.00",0
"1306739","609","12.00","7.50",0
"2929566","704","12.50","36.00",0
"1919910","909","4.50","10.00",0
"5227734","4707","8.50","6.00",0
"1991044","2602","43.00","99.00",1
"8281723","4109","17.50","35.00",0
"8029625","9709","34.50","74.00",0
"972871","809","5.76","6.00",0
"7832000","8407","8.06","14.00",0
"2460703","107","6.30","20.00",0
"3668445","6903","14.00","20.00",0
"2829166","5903","19.25","44.00",0
"7542940","9302","18.00","11.00",0
"6516989","7202","18.23","11.00",0
"3179627","5704","20.25","45.00",0
"7347114","6009","18.50","5.99",0
"4060010","9504","53.34","168.00",0
"8109546","5102","13.00","17.00",0
"569768","3003","10.40","13.00",0
"6889286","3007","37.50","75.00",0
"2570637","3507","6.00","14.00",0
"379655","603","38.00","89.00",1
"6359222","902","23.88","50.00",0
"1738688","6104","31.50","17.25",1
"3839123","909","16.00","35.00",0
"8378304","8703","3.45","9.00",0
"9913982","703","12.75","28.00",0
"7868539","2304","16.28","11.00",0
"4250766","3302","10.50","34.00",0
"9337207","9204","17.50","11.00",0
"9162555","7307","31.00","16.00",0
"6659587","103","47.50","105.00",0
"1709970","8709","16.00","38.00",0
"5307921","9103","1.20","34.00",0
"8107271","2402","19.00","11.00",0
"1861140","1502","147.50","395.00",0
"5958310","7304","8.13","18.00",0
"3520801","3502","13.36","36.00",0
"2957741","9303","40.00","22.25",1
"2289580","8803","40.00","85.00",1
"3667714","9402","12.50","8.50",0
"3291698","7004","39.75","79.50",0
"8586541","1407","14.00","17.50",0
"4760099","3604","5.50","18.00",0
"8667413","3309","13.00","9.50",0
